fips,name,pop2010,pop2020,pctchg
800014175,Cheyenne Wells town,846,828,-2.13
3600002902,Athens village,1675,1598,-4.6
2500021990,Everett,41553,46451,11.79
1700004052,Basco village,98,89,-9.18
2100011278,Burnside,833,843,1.2
2600000620,Ahmeek village,146,144,-1.37
2000004400,Basehor,4632,6496,40.24
2200022465,East Hodge village,289,275,-4.84
5500005450,Bayside village,4403,4334,-1.57
2700007516,Breezy Point,2316,2413,4.19
3100003635,Beemer village,678,655,-3.39
2000011450,Cedar Vale,579,508,-12.26
500017410,Datto town,100,93,-7
3900024598,Edison village,437,443,1.37
1800020692,Elizabethtown town,516,538,4.26
2700004798,Bellechester,175,174,-0.57
1900005635,Bellevue,2208,2209,0.05
2000005775,Beloit,3840,3625,-5.6
3100004160,Belvidere village,48,46,-4.17
2000009450,Burns,226,209,-7.52
1200008800,Brooksville,7724,8564,10.88
1800004888,Berne,4082,4247,4.04
1600007840,Blackfoot,11975,12034,0.49
3600016749,Cohoes,16177,16687,3.15
4200025152,Fallston borough,261,244,-6.51
5100008120,Bloxom town,381,366,-3.94
1300008928,Blue Ridge,1356,1461,7.74
1900015645,Conesville,432,427,-1.16
2100007858,Blue Ridge Manor,745,777,4.3
3600000408,Airmont village,8625,8786,1.87
4700017000,Copperhill,343,321,-6.41
4000002650,Arkoma town,1989,1899,-4.52
1300019616,Cordele,11186,10521,-5.94
1700016405,Cornell village,486,455,-6.38
2900023032,Ewing,454,430,-5.29
5300014380,Concrete town,705,738,4.68
4100010750,Canby,16686,17932,7.47
3800017060,Crystal,138,128,-7.25
1900025860,Estherville,6363,5666,-10.95
4100017300,Culver,1357,1680,23.8
5400024364,Elizabeth town,823,838,1.82
1300021072,Cuthbert,3881,3417,-11.96
4200030128,Gordon borough,763,724,-5.11
4000019050,Dacoma town,107,108,0.93
1300021380,Dalton,33090,33665,1.74
4900023750,Escalante,820,798,-2.68
4100018300,Dayville town,149,146,-2.01
5100023952,Dungannon town,322,298,-7.45
1300022304,Demorest,1820,2125,16.76
4200005216,Bell Acres borough,1383,1367,-1.16
4800020092,DeSoto,49043,52988,8.04
3600027859,Fultonville village,788,783,-0.63
3700017180,Dillsboro town,232,248,6.9
1900021900,Doon,582,601,3.26
5500026982,Fox Crossing village,18227,19012,4.31
1900022350,Drakesville,184,190,3.26
2700007066,Bowlus,290,279,-3.79
4500021040,Due West town,1237,1203,-2.75
2700029870,Holt,88,87,-1.14
1700021618,East Carondelet village,504,473,-6.15
4200020248,Duncansville borough,1238,1163,-6.06
2700018458,Elbow Lake,1176,1153,-1.96
3800021220,Dwight,81,78,-3.7
5300029710,Harrah town,624,640,2.56
3700019860,East Spencer town,1543,1551,0.52
2700017900,Echo,278,254,-8.63
3900024486,Edgerton village,2007,1999,-0.4
4200022576,Edgeworth borough,1679,1647,-1.91
4500003430,Aynor town,569,967,69.95
2600025040,Edwardsburg village,1262,1238,-1.9
4200022992,Elizabeth borough,1494,1476,-1.2
1900025095,Elma,546,527,-3.48
2700018872,Elmdale,116,117,0.86
4000023600,Elmore City town,711,712,0.14
5500023700,Elmwood village,818,797,-2.57
3900025256,Elyria,54526,53757,-1.41
3100015605,Elyria village,51,51,0
1900004960,Bayard,472,451,-4.45
2700019556,Erhard,148,146,-1.35
2000030475,Hartford,375,371,-1.07
4100023850,Eugene,156431,172622,10.35
2200024145,Epps village,854,813,-4.8
4800025068,Fairchilds village,789,1297,64.39
500029230,Guy,750,788,5.07
1900028650,Fostoria,243,223,-8.23
5400026692,Falling Spring town,211,202,-4.27
1300028968,Fayetteville,16154,17991,11.37
2800026980,Georgetown town,282,268,-4.96
4800012388,Camp Wood,705,731,3.69
1800022990,Ferdinand town,2157,2247,4.17
4900025180,Ferron,1666,1495,-10.26
5000017500,Derby Line village,675,624,-7.56
3600026319,Florida village,2807,2919,3.99
2800025100,Flowood,7828,9380,19.83
100001708,Andalusia,9015,8680,-3.72
4000027100,Fort Cobb town,644,609,-5.43
1700027663,Franklin village,638,598,-6.27
1000028440,Frederica town,760,849,11.71
1900029010,Frederika,195,203,4.1
3600027419,Fredonia village,11242,10303,-8.35
2000024725,Freeport,5,4,-20
2400030850,Friendsville town,503,479,-4.77
4800027648,Friendswood,35909,40290,12.2
1600029620,Garden City,10976,11969,9.05
1900029775,Garden Grove,209,197,-5.74
1700029125,Gibson City,3411,3233,-5.22
4500028780,Gaston town,1639,1699,3.66
4000010550,Byars town,255,273,7.06
2700022814,Fridley,27222,27826,2.22
2200012280,Campti town,1056,1047,-0.85
2100031870,Goose Creek,294,303,3.06
3100018720,Gilead village,39,38,-2.56
4200029760,Glen Rock borough,2046,2065,0.93
5400032044,Glenville town,1543,1434,-7.06
2700024182,Glyndon,1392,1373,-1.36
1700014286,Christopher,2847,2717,-4.57
4600028300,Hermosa town,400,425,6.25
4900020340,Duchesne,1720,1710,-0.58
3900032368,Greenwich village,1476,1422,-3.66
800033035,Greenwood Village,13919,15735,13.05
4000031600,Grove,6605,7149,8.24
3700029160,Hamlet,6565,6328,-3.61
3600031830,Hammond village,280,270,-3.57
5400027868,Flatwoods town,277,265,-4.33
5500032450,Hancock village,417,405,-2.88
5300080010,Yakima,91273,93637,2.59
4200086856,Wyoming borough,3072,3011,-1.99
500076820,Wooster town,862,1113,29.12
1300084288,Woolsey town,158,167,5.7
4100083950,Wood Village,3878,4093,5.54
2700071338,Wolf Lake,56,56,0
1200078300,Winter Park,27715,30825,11.22
1300083420,Winder,14379,17937,24.74
2900080098,Willow Springs,2178,2099,-3.63
4800079036,Wickett town,498,559,12.25
3400082450,Woodlynne borough,2976,2915,-2.05
4200085152,Wilkes-Barre,41535,40766,-1.85
4100082350,Willamina,2037,2250,10.46
4200084376,Wheatland borough,632,582,-7.91
2000077550,Wetmore,368,366,-0.54
3800085020,Westhope,429,403,-6.06
5500085575,Westfield village,1252,1266,1.12
4600070140,Wessington,168,177,5.36
2200080430,Welsh town,3226,3227,0.03
1800082052,Waynetown town,956,962,0.63
3700071460,Waxhaw town,9915,17147,72.94
3800083860,Watford City,1797,7835,336
1900082380,Washta,246,223,-9.35
3600078465,Washingtonville village,5898,5770,-2.17
1300080676,Warwick,417,386,-7.43
4500078460,Winnsboro town,3556,3181,-10.55
4800076576,Warren City,305,305,0
2700067900,Walters,73,67,-8.22
4200082832,West Easton borough,1256,1250,-0.48
3600077849,Walden village,6892,6689,-2.95
2000074525,Wakefield,975,920,-5.64
3900087164,Yorkshire village,96,139,44.79
1300079528,Villa Rica,14046,16058,14.32
500076190,Winslow,389,424,9
4800076024,Waelder,1065,1133,6.38
3900076932,Tiro village,280,262,-6.43
4000082650,Yeager town,75,72,-4
2900064136,St. Clair,4729,4712,-0.36
1300083952,Woodland,403,353,-12.41
5500085025,Webster village,646,619,-4.18
4600071340,White River,581,574,-1.2
1700072780,Stockton village,1869,1712,-8.4
1300084708,Yatesville town,372,360,-3.23
1700075653,Toluca,1414,1269,-10.25
3700065900,Sunset Beach town,3568,4037,13.14
2000062200,St. George,638,998,56.43
2700056788,St. Charles,3737,3758,0.56
1800074744,Syracuse town,2859,2882,0.8
1300077988,Twin City,1747,1701,-2.63
3700063760,Spencer town,3268,3257,-0.34
2700071788,Wrenshall,399,424,6.27
1800081278,Waterloo town,2220,2259,1.76
1200068275,Springfield,8931,8577,-3.96
3900077112,Toronto,5300,4923,-7.11
900088050,Woodmont borough,1495,1552,3.81
1700073943,Sun River Terrace village,528,496,-6.06
3100046380,Sprague village,142,151,6.34
1900080535,Varina,71,65,-8.45
4000069200,Spencer,3916,3968,1.33
5300067490,Starbuck town,126,128,1.59
1200068875,Stuart,15277,16237,6.28
2700064048,Taconite,649,633,-2.47
1800079478,Wakarusa town,1755,1850,5.41
5500085475,Westby,2216,2255,1.76
4800073328,Tom Bean,1041,1081,3.84
3100048410,Tarnov village,46,46,0
4800070232,Sterling City,875,998,14.06
4800064220,St. Paul town,1011,1051,3.96
1700071643,Springerton village,110,102,-7.27
4000071450,Summit town,139,137,-1.44
4200076632,Three Springs borough,444,433,-2.48
1800072232,Spring Hill town,100,106,6
3700065530,Sugar Mountain village,201,197,-1.99
1900075450,Stockton,197,191,-3.05
2900073852,Trimble,646,613,-5.11
3800078180,Taylor,147,170,15.65
3900073992,Spencer village,753,789,4.78
800082460,Walsh town,546,516,-5.49
800077290,Thornton,118787,141464,19.09
1700074665,Tennessee village,115,108,-6.09
1600080200,Tensed,123,121,-1.63
2900072826,Thayer,2216,2131,-3.84
1900078060,Tiffin,1947,4157,113.51
5400082732,Valley Grove village,376,348,-7.45
1900074415,Spirit Lake,4863,5155,6
2600081200,Ubly village,842,785,-6.77
1300078800,Valdosta,54764,56457,3.09
4200077184,Tower City borough,1346,1277,-5.13
100076584,Town Creek town,1100,1039,-5.55
4000077250,Vian town,1466,1367,-6.75
4900077560,Tropic town,530,514,-3.02
3500079840,Truth or Consequences,6471,5753,-11.1
5100076256,Stuart town,1345,1271,-5.5
5100083136,Warrenton town,9597,10027,4.48
4500073510,Vance town,166,153,-7.83
3900078834,Unionville Center village,237,229,-3.38
1700078201,Virginia,1615,1435,-11.15
2700067396,Wabasso,695,659,-5.18
4600067780,Volin town,161,163,1.24
2000070250,Tescott,319,291,-8.78
1300072556,Sparks town,2044,2013,-1.52
600073108,South Lake Tahoe,21397,22197,3.74
2000066650,South Haven,365,346,-5.21
100071496,Somerville town,767,773,0.78
4800067688,Shoreacres,1490,1593,6.91
200069770,Shishmaref,563,613,8.88
4200070304,Shinglehouse borough,1126,1054,-6.39
3100045085,Shickley village,343,319,-7
5500073175,Sheldon village,237,214,-9.7
4700067540,Sharon town,977,917,-6.14
800068930,Sedgwick town,146,137,-6.16
500063110,Sedgwick town,177,167,-5.65
2600043300,Kingsford,5133,4951,-3.55
3600041333,Larchmont village,5862,6087,3.84
3100033250,Mullen village,509,463,-9.04
5300047175,Morton,1125,1199,6.58
2000039225,Lehigh,177,169,-4.52
1700051882,Nebo village,340,328,-3.53
2600055500,Morenci,2220,2147,-3.29
2800039840,Leakesville town,955,894,-6.39
1300052416,Monticello,2688,2719,1.15
1800049932,Mishawaka,48236,50363,4.41
4900071180,South Weber,6117,7836,28.1
4800048720,Mingus,244,257,5.33
2100054228,Mount Washington,13521,14817,9.59
2600053960,Milford village,6175,6515,5.51
600036000,Huntington Beach,191038,199223,4.28
4800061700,Rhome,1519,1845,21.46
1200044300,Mexico Beach,1070,1114,4.11
4200053416,New Centerville borough,136,128,-5.88
1600051850,Melba,506,558,10.28
1800048132,Mecca town,328,326,-0.61
4900048830,Meadow town,310,328,5.81
4700065820,Rutledge town,1290,1355,5.04
4600036460,Leola,457,427,-6.56
1700047254,Martinsville,1166,1088,-6.69
4700041760,Lenoir City,8608,9324,8.32
1700050829,Mount Auburn village,482,450,-6.64
4000061650,Ralston town,330,319,-3.33
1700059000,Peoria,115150,110417,-4.11
1200054725,Panama City Beach,11549,12583,8.95
4500051280,North Myrtle Beach,13816,16819,21.74
3700040640,Magnolia town,943,952,0.95
4900047290,Magna metro township,26513,26949,1.64
2200047560,Madisonville town,748,848,13.37
5500048000,Madison,233173,259680,11.37
3800061580,Pembina,595,544,-8.57
1900069015,Rowan,158,150,-5.06
1900039585,Jesup,2522,2703,7.18
5500046400,Luxemburg village,2520,2571,2.02
2700038564,Luverne,4729,4531,-4.19
4600039260,Lowry town,6,6,0
5600048675,Lyman town,2111,2070,-1.94
200045460,Lower Kalskag,282,314,11.35
2900035306,Ionia town,88,87,-1.14
1900043140,Lanesboro,118,109,-7.63
3100030065,McLean village,36,36,0
2900068384,Smithton,573,571,-0.35
2700038258,Louisburg,47,44,-6.38
800046355,Louisville,18408,20816,13.08
600042370,Loma Linda,23306,24482,5.05
800045695,Log Lane Village town,817,849,3.92
3900050008,Midway village,322,328,1.86
4700040350,Lakeland,12411,12642,1.86
4800066332,Scottsville,358,354,-1.12
2900053650,Oak Grove Village village,493,472,-4.26
4200043944,Littlestown borough,4434,4510,1.71
1800048456,Meridian Hills town,1616,1715,6.13
2100050286,Martin,625,554,-11.36
500047450,Mountain Pine,757,783,3.43
4200049048,Middleport borough,397,377,-5.04
3900041230,LaGrange village,2103,2479,17.88
4200046376,McSherrystown borough,3038,3090,1.71
500039640,Lewisville,1279,1114,-12.9
1900040215,Kamrar,199,190,-4.52
1600057250,Nezperce,469,458,-2.35
4100037900,Joseph,1094,1124,2.74
2800049320,Mound Bayou,1539,1370,-10.98
1900039855,Joice,217,210,-3.23
600036546,Inglewood,109649,108151,-1.37
4800037084,Itasca,1644,1733,5.41
3700048480,Oak Ridge town,6297,7049,11.94
1800058788,Pennville town,697,675,-3.16
1700055249,O'Fallon,28759,29583,2.87
1700040117,Kinmundy,795,755,-5.03
1800050526,Monroe City town,538,528,-1.86
4200041834,Laurel Mountain borough,165,154,-6.67
2000064100,Seward,64,62,-3.13
2900058394,Pleasant Hill,8133,8683,6.76
2700041570,Melrose,3595,3656,1.7
1700039519,Kenilworth village,2508,2475,-1.32
100042160,Leighton town,773,756,-2.2
1900056325,New London,1900,1839,-3.21
400062140,Sahuarita town,26000,31421,20.85
1800055800,Oaktown town,608,595,-2.14
2900039656,Ladue,8516,8616,1.17
2700032012,Johnson,29,27,-6.9
4200066016,Roscoe borough,833,793,-4.8
4200038000,Jenkintown borough,4422,4420,-0.05
3100023690,Imperial,2071,2055,-0.77
2000035475,Jewell,432,402,-6.94
4700050400,Mountain City town,2507,2437,-2.79
1600065530,Priest River,1738,1893,8.92
3100040605,Ralston,5943,7273,22.38
1000060290,Rehoboth Beach,1319,1546,17.21
100045904,Madrid town,291,290,-0.34
2100038170,Houston Acres,490,504,2.86
1300047616,Lovejoy,5592,6840,22.32
5500066800,Reedsburg,9264,9521,2.77
2200038775,Jonesville town,2265,2000,-11.7
4200054872,North Catasauqua borough,2846,2831,-0.53
1900059250,Onslow,197,193,-2.03
1300051520,Millen,3120,2766,-11.35
3400036510,Kearny town,40714,41058,0.84
2100052302,Millersburg,790,780,-1.27
2000059125,Rexford,234,225,-3.85
1900068520,Rolfe,584,532,-8.9
1700048359,Menominee village,253,240,-5.14
2200037445,Iowa town,2998,3164,5.54
1900072390,Sheldon,5196,5082,-2.19
2100071130,Slaughters,216,205,-5.09
2900038072,Kearney,8376,10858,29.63
5500036525,Hurley,1543,1436,-6.93
600046114,Martinez,36032,38297,6.29
1200042150,McIntosh town,454,496,9.25
3600061588,Richmondville village,917,849,-7.42
4800065516,San Juan,33969,37008,8.95
600036084,Huron,6745,7281,7.95
4800062870,Rocky Mound town,68,75,10.29
3000039925,Jordan town,352,386,9.66
100042016,Leesburg town,1007,1013,0.6
4700050780,Mount Juliet,24785,37029,49.4
2900039188,Knob Noster,2719,2785,2.43
3900055776,New Washington village,968,920,-4.96
2200039545,Kentwood town,2198,2436,10.83
4800041788,La Villa,2439,2870,17.67
1700052467,New Grand Chain village,210,182,-13.33
4200051488,Mount Carbon borough,91,86,-5.49
4200040040,Kittanning borough,4013,3722,-7.25
2600056140,Mulliken village,553,561,1.45
3100028000,Lincoln,258794,289102,11.71
2900042464,Licking,3124,3075,-1.57
4800063668,Royse City,9693,14702,51.68
3800041180,Jud,72,70,-2.78
4800059168,Powell town,135,146,8.15
3000062275,Richey town,177,171,-3.39
5300047980,Napavine,1794,2001,11.54
800059005,Pierce town,830,1133,36.51
5400046300,Leon town,158,148,-6.33
4200041512,Laporte borough,314,298,-5.1
800043000,Lakewood,142600,157935,10.75
2200063680,Rayville town,3695,3474,-5.98
1300048092,Lyerly town,530,514,-3.02
1800042048,Lanesville town,553,565,2.17
2600053180,Merrill village,777,723,-6.95
3600041432,Lattingtown village,1741,1764,1.32
3100032340,Minden,2918,2950,1.1
2100044362,Lebanon Junction,1813,1962,8.22
4800062924,Rogers town,1223,1252,2.37
3700051840,Pinebluff town,1300,1619,24.54
2700037970,Long Beach,334,415,24.25
1900045165,Lime Springs,505,474,-6.14
1300052500,Montrose town,215,212,-1.4
1700051284,Mulberry Grove village,632,575,-9.02
4100057500,Phoenix,4413,4653,5.44
2000043850,Macksville,549,530,-3.46
4200061168,Platea borough,430,400,-6.98
3900058982,Ottawa village,4462,4357,-2.35
3700045660,Murphy town,1623,1657,2.09
3800072820,Sibley,30,28,-6.67
2900039602,Laddonia,513,498,-2.92
4700037780,Jamestown,1964,2106,7.23
1700051700,Nashville,3260,3011,-7.64
2200053510,Natchez village,594,601,1.18
5400065356,Pratt town,602,556,-7.64
2900049790,Mooresville village,91,90,-1.1
1300059735,Peachtree Corners,38014,43905,15.5
1700052116,New Athens village,2060,1884,-8.54
3400051210,New Brunswick,54500,55676,2.16
4000041850,Lawton,96867,93025,-3.97
1700052415,New Douglas village,319,307,-3.76
5500056700,New Glarus village,2168,2151,-0.78
900047290,Middletown,47648,46258,-2.92
4800037216,Jacksonville,14537,14815,1.91
3900059416,Painesville,19531,19886,1.82
4700039140,Kenton town,1285,1195,-7
4000051300,Newkirk,2319,2170,-6.43
5100056000,Newport News,180955,179225,-0.96
3700047000,Newton,12949,13177,1.76
5600048530,Lusk town,1567,1526,-2.62
2100053472,Morganfield,3216,3366,4.66
2900047486,Mercer town,315,301,-4.44
4800051720,Nome,577,595,3.12
5600067235,Rock Springs,23066,22653,-1.79
2900060140,Purcell,408,428,4.9
2100058692,Owenton,1526,1533,0.46
3400052620,North Caldwell borough,6175,6621,7.22
4000044500,Luther town,1224,1759,43.71
3900058828,Orrville,8357,8419,0.74
2000048450,Morrowville,157,147,-6.37
2700047690,Oak Grove,8046,8917,10.83
5300052950,Palouse,994,1075,8.15
4800053130,Oak Point,2782,5762,107.12
2900053858,Oakview village,375,390,4
3100035700,Octavia village,127,120,-5.51
2900054038,Odessa,5313,5246,-1.26
5500066150,Randolph village,1814,1747,-3.69
3400054660,Ogdensburg borough,2426,2255,-7.05
1700055912,Olney,9094,8674,-4.62
3800041500,Kathryn,56,48,-14.29
4000036150,Howe town,807,789,-2.23
4800054075,Opdyke West town,174,194,11.49
1200052175,Orchid town,415,454,9.4
4900057300,Orem,88328,97828,10.76
2900061292,Revere town,79,75,-5.06
1200053000,Orlando,238836,287442,20.35
1600059320,Orofino,3217,3099,-3.67
3100037770,Overton village,594,567,-4.55
4800059012,Post,5376,5115,-4.85
4800037780,Johnson City,1645,2131,29.54
4600051820,Presho,497,489,-1.61
1700042028,Lansing village,28353,27402,-3.35
4900057960,Paragonah town,498,545,9.44
2900045200,McKittrick town,62,58,-6.45
4200058304,Parryville borough,522,502,-3.83
4800061796,Richardson,99251,121323,22.24
500054140,Peach Orchard,135,125,-7.41
4800065612,San Patricio,390,375,-3.85
2400068600,Rosemont village,294,322,9.52
4800056696,Penitas,4342,4716,8.61
1800059328,Peru,11588,11023,-4.88
2600064160,Pinconning,1307,1230,-5.89
3700052000,Pine Knoll Shores town,1337,1327,-0.75
3800050580,Mapleton,762,1238,62.47
1900063210,Plainfield,436,414,-5.05
4200061632,Plumville borough,307,287,-6.51
3900063800,Plymouth village,1869,1801,-3.64
5500056375,New Berlin,39591,39691,0.25
3900044366,Lockland village,3448,3441,-0.2
3600059454,Port Leyden village,668,648,-2.99
200063610,Port Lions,194,184,-5.15
3100023655,Hyannis village,182,184,1.1
3500059260,Portales,12306,11610,-5.66
